,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
76,CPUI302,"CPU Intel Xeon E-2136 (3.3 GHz turbo up to 4.5GHz, 6 nhân, 12 luồng, 12MB Cache, 80W) (Tray, No Fan) - Socket Intel LGA 1151-v2",24 tháng,0,7779000,img/CPU/250_44505_hnc_intel_xeon_e_2136_right_facing_850x850.jpg,"['- Dòng sản phẩm chuyên biệt dành cho máy trạm giá rẻ\r', '- Phù hợp cho các phần mềm render, thiết kế\r', '- 6 nhân & 12 luồng\r', '- Xung nhịp: 3.3 GHz (Cơ bản) / 4.5 GHz (Boost)\r', '- Socket: LGA 1151v2 (C246)\r']"
77,CPUI384,"CPU Intel Core i3-10100 (3.6GHz turbo up to 4.3Ghz, 4 nhân 8 luồng, 6MB Cache, 65W) - Socket Intel LGA 1200",24 tháng,3499000,3199000,img/CPU/250_52615_i3_10100_1000.jpg,"['- Dòng Core i3 thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 4 nhân & 8 luồng\r', '- Xung nhịp: 3.6GHz (Cơ bản) / 4.3GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã kèm sẵn tản nhiệt từ hãng\r']"
78,CPUI374,"CPU Intel Core i9-10900K (3.7GHz turbo up to 5.3GHz, 10 nhân 20 luồng, 20MB Cache, 125W) - Socket Intel LGA 1200",24 tháng,0,13999000,img/CPU/250_52358_intel_i9_10900k.jpg,"['- Dòng Core i thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 10 nhân & 20 luồng\r', '- Xung nhịp: 3.7GHz (Cơ bản) / 5.3GHz (Boost)\r', '- Socket: LGA1200\r', '- Không kèm sẵn tản nhiệt từ hãng\r']"
79,CPUI407,"CPU Intel Core i3-10100F (3.6GHz turbo up to 4.3Ghz, 4 nhân 8 luồng, 6MB Cache, 65W) - Socket Intel LGA 1200",24 tháng,2499000,2199000,img/CPU/250_55894_cpu_intel_core_i3_10100f.jpg,"['- Dòng Core i3 thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 4 nhân & 8 luồng\r', '- Xung nhịp: 3.6GHz (Cơ bản) / 4.3GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã kèm sẵn tản nhiệt từ hãng\r']"
80,CPUA201,"CPU AMD Ryzen 7 2700 (3.2GHz turbo up to 4.1GHz, 8 nhân 16 luồng, 16MB Cache, 65W) - Socket AMD AM4",24 tháng,5599000,4599000,img/CPU/250_42103_hnc_ryzen_7_2700_right_facing_850x850.jpg,"['- Phiên bản AMD Ryzen 7 2700 có 8 nhân (16 luồng) cho hiệu năng đa nhiệm cao hơn nhiều thế hệ trước. Ngoài ra dòng CPU này có khả năng OC cao cấp càng tăng cường thêm hiệu suất cho hệ thống. \r', '- Hoàn toàn tương thích với các hệ thống sử dụng thế hệ Chipset thế hệ trước: A320. B350,X370.\r', '- Sản phẩm này phù hợp các hệ thống máy Gaming, Stream, giải trí Hi-End cao cấp. Đây là dòng CPU đa nhân, đa nhiệm có mức xung nhịp cao phù hợp các hệ thống máy WORKSTATION như dựng hình 3D (3DS MAX, MAYA, Blender, Sketchup...), Render 3D, dựng phim (Adobe Premiere, After Effect, Sony Vegas, Corel Studio...), ứng dụng biên tập ảnh (Photoshop, Lightroom...) và các ứng dụng khác...']"
81,CPUA211,"CPU AMD Ryzen 3 3200G (3.6GHz turbo up to 4.0GHz, 4 nhân 4 luồng, 4MB Cache, Radeon Vega 8, 65W) - Socket AMD AM4",24 tháng,0,2599000,img/CPU/250_47180_hnc_ryzen_3g_right_facing_850x850.jpg,"['- APU Ryzen thế hệ thứ 3, tiến trình sản xuất 12nm\r', '- 4 nhân, 4 luồng, xung nhịp mặc định 3.6 GHz, xung nhịp boost tối đa 4.0 GHz\r', '- Tích hợp Radeon™ RX Vega 8 Graphics\r', '- Hỗ trợ PCI-e 3.0 x8\r', '- Có hỗ trợ ép xung\r']"
82,CPUI380,"CPU Intel Core i5-10400 (2.9GHz turbo up to 4.3GHz, 6 nhân 12 luồng, 12MB Cache, 65W) - Socket Intel LGA 1200",24 tháng,5099000,4899000,img/CPU/250_52364_intel_core_i5_10400_100.jpg,"['- Dòng Core i thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 6 nhân & 12 luồng\r', '- Xung nhịp: 2.9GHz (Cơ bản) / 4.3GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã kèm sẵn tản nhiệt từ hãng\r']"
83,CPUI392,"CPU Intel Core i9-10900F (2.8GHz turbo up to 5.2GHz, 10 nhân 20 luồng, 20MB Cache, 65W) - Socket Intel LGA 1200",24 tháng,0,11799000,img/CPU/250_52655_intel_i9_10900f.jpg,"['- Dòng Core i9 thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 10 nhân & 20 luồng\r', '- Xung nhịp: 2.8GHz (Cơ bản) / 5.2GHz (Boost)\r', '- Socket: LGA1200\r', '- Không tích hợp sẵn iGPU\r']"
84,CPUA245,"CPU AMD Ryzen 5 5600X (3.7 GHz Upto 4.6GHz / 35MB / 6 Cores, 12 Threads / 65W / Socket AM4)",24 tháng,0,7899000,img/CPU/250_56282_cpu_amd_ryzen_5_5600x.jpg,"['- CPU Ryzen 7 5800X\r', '- Kiến trúc Zen 3 mới nhất của AMD\r', '- Số nhân: 6 \r', '- Số luồng: 12\r', '- Xung nhịp CPU: 3.7 - 4.6Ghz (Boost Clock)\r']"
85,CPUI309,"CPU Intel Core i9-9940X (3.3GHz turbo up to 4.4GHz, 14 nhân 28 luồng, 19.25MB Cache, 165W) - Socket Intel LGA 2066",24 tháng,19799000,19299000,img/CPU/250_45081_hnc_intel_i9_10900x_right_facing_850x850.jpg,"['- Tiến trình sản xuất 14 nm\r', '- 14 nhân, 28 luồng, xung nhịp cơ bản 3.3 GHz, xung nhịp Boost tối đa 4.4 GHz\r', '- Hỗ trợ RAM DDR4\r', '- Không đi kèm quạt tản nhiệt\r', '- Đã mở khóa hệ số nhân\r']"
86,CPUA212,"CPU AMD Ryzen 5 3400G (3.7GHz turbo up to 4.2GHz, 4 nhân 8 luồng, 4MB Cache, Radeon Vega 11, 65W) - Socket AMD AM4",24 tháng,0,3999000,img/CPU/250_47181_hnc_ryzen_5g_right_facing_850x850.jpg,"['- APU Ryzen thế hệ thứ 3, tiến trình sản xuất 12nm\r', '- 4 nhân, 8 luồng, xung nhịp mặc định 3.7 GHz, xung nhịp boost tối đa 4.2 GHz\r', '- Tích hợp Radeon™ RX Vega 11 Graphics\r', '- Hỗ trợ PCI-e 3.0\r', '- Có hỗ trợ ép xung\r']"
87,CPUI381,"CPU Intel Core i5-10400F (2.9GHz turbo up to 4.3Ghz, 6 nhân 12 luồng, 12MB Cache, 65W) - Socket Intel LGA 1200",24 tháng,0,4199000,img/CPU/250_52365_intel_core_i5_10400.jpg,"['- Dòng Core i thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 6 nhân & 12 luồng\r', '- Xung nhịp: 2.9GHz (Cơ bản) / 4.3GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã kèm sẵn tản nhiệt hãng\r']"
88,CPUI241,"CPU Intel Core i3-8100 (3.6GHz, 4 nhân, 4 luồng, 6MB Cache, 65W) - Socket Intel LGA 1151-v2",24 tháng,3199000,2799000,img/CPU/250_37771_hnc_intel_i3_8100_right_face_850x850.jpg,"['- Thế hệ thứ 8 của dòng Core i với tên gọi Coffee Lake. Sử dụng socket 1151V2 và chạy trên các mainboard 300 series chipset.\r', '- Sản phẩm Intel Core i3 8100 có mức xung nhịp 3.6 GHz, 4 nhân / 4 luồng, 6MB Cache hỗ trợ Ram DDR4 2400. \r', '- Đây là CPU xử lý tốt cho Game, giải trí đa phương tiện cùng các ứng dụng làm việc phổ thông.']"
