Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
CPUA244,"CPU AMD Ryzen Threadripper 3990X (2.9GHz turbo up to 4.3GHz, 64 nhân 128 luồng, 292MB Cache, 280W) - Socket sTRX4",36 tháng,0,102899000,img/CPU/250_54467_amd_3990x.jpg,
CPUI209,"CPU Intel Xeon E5-2630 V4 (2.2GHz turbo up to 3.1GHz, 10 nhân, 20 luồng, 25MB Cache, 85W) - Socket Intel LGA 2011-v3 ",24 tháng,0,16299000,img/CPU/250_32780_hnc_intel_xeon_e5_right_face_850x850.jpg,"- .- Xeon E5-2630 v4 có 10 nhân xử lý thật và 20 luồng xử lý bên trong. Sử dụng trong các máy trạm cùng với card đồ họa mạnh mẽ để đáp ứng yêu cầu của việc phát triển ứng dụng thực tế ảo, render 3D và chỉnh sửa video 4K.. CPU này cũng hỗ trợ rất tốt các máy chủ xử lý dữ liệu lớn..- Hỗ trợ Ram 4 tối đa tại bus 2133 và dung lượng bộ nhớ hỗ trợ tối đa lên tới 1.54TB đem lại hiệu năng cao cho cả hệ thống máy Workstations của bạn..- Ngoài ra CPU này hoạt động với công suất chỉ ở mức 85W TDP tối đa, tích kiệm điện năng nhưng hiệu năng không giảm cũng là một lợi thế của dòng sản phẩm V4 này. ."
CPUI256,"CPU Intel Xeon W-2123 (3.6GHz turbo up to 3.9GHz, 4 nhân, 8 luồng, 8.25MB cache, 120W) - Socket Intel LGA 2066",24 tháng,0,8899000,img/CPU/250_40818_hnc_intel_xeon_w_right_face_850x850.jpg,"- Dòng sản phẩm chuyên biệt dành cho máy trạm.- Phù hợp cho các phần mềm render, thiết kế.- 4 nhân & 8 luồng.- Xung nhịp: 3.6 GHz (Cơ bản) / 3.9 GHz (Boost).- Socket: LGA 2066 (C422)."
CPUI272,"CPU Intel Xeon Platinum 8170 (2.1GHz turbo up to 3.7GHz, 26 nhân, 52 luồng, 35.75MB Cache, 165W) - Socket Intel LGA 3647",24 tháng,0,249089000,img/CPU/250_40834_hnc_intel_xeon_platium_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 28 nhân & 56 luồng.- Xung nhịp: 3.0GHz (Cơ bản) / 4.0GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUI318,"CPU Intel Xeon W-3175X (3.1GHz turbo up to 3.8GHz, 28 nhân, 56 luồng, 38.5 MB Cache, 255W) - Socket Intel LGA 3647",24 tháng,0,119989000,img/CPU/250_45516_hnc_intel_xeon_w_right_face_850x850.jpg,"- Dòng sản phẩm chuyên biệt dành cho máy trạm.- Phù hợp cho các phần mềm render, thiết kế.- 28 nhân & 56 luồng.- Xung nhịp: 3.1 GHz (Cơ bản) / 3.8 GHz (Boost).- Socket: LGA 3647 (Những dòng chỉ hỗ trợ 1 CPU)."
CPUI326,"CPU Intel Xeon E-2234 (3.6GHz turbo up to 4.8GHz, 4 nhân, 8 luồng, 8 MB Cache, 71W) - Socket Intel LGA 1151-v2",24 tháng,0,7989000,img/CPU/250_48417_hnc_intel_xeon_e_coffee_lake_right_facing_850x850.jpg,"- Dòng sản phẩm chuyên biệt dành cho máy trạm giá rẻ.- Phù hợp cho các phần mềm render, thiết kế.- 4 nhân & 8 luồng.- Xung nhịp: 3.6 GHz (Cơ bản) / 4.8 GHz (Boost).- Socket: LGA 1151v2 (C246)."
CPUI343,"CPU Intel Xeon Gold 6226 (2.7GHz turbo up to 3.7GHz, 12 nhân, 24 luồng, 19.25 MB Cache, 125W) - Socket Intel LGA 3647",24 tháng,0,50299000,img/CPU/250_49351_hnc_intel_xeon_gold_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 12 nhân & 24 luồng.- Xung nhịp: 2.7GHz (Cơ bản) / 3.7GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUI287,"CPU Intel Xeon E-2186G (3.8GHz turbo up to 4.7GHz, 6 nhân, 12 luồng, 12MB Cache, 95W) - Socket Intel LGA 1151-v2 ",24 tháng,0,13789000,img/CPU/250_43199_hnc_intel_xeon_e_coffee_lake_right_facing_850x850.jpg,"- Dòng sản phẩm chuyên biệt dành cho máy trạm giá rẻ.- Phù hợp cho các phần mềm render, thiết kế.- 6 nhân & 12 luồng.- Xung nhịp: 3.8 GHz (Cơ bản) / 4.7 GHz (Boost).- Socket: LGA 1151v2 (C246)."
CPUI386,"CPU Intel Pentium Gold G6500 (4.1GHz, 2 nhân 4 luồng, 4MB Cache, 58W) - Socket Intel LGA 1200)",36 tháng,0,0,img/CPU/250_52617_intel_g6400.jpg,- Dòng sản phẩm cơ bản đến từ Intel.- 2 nhân & 4 luồng.- Xung nhịp: 4.1GHz (Tối đa).- Socket: LGA1200.- Đã kèm sẵn tản nhiệt từ hãng.
CPUI211,"CPU Intel Xeon E5-2683 V3 (2.0GHz turbo up to 3.0GHz, 14 nhân 28 luồng, 35MB Cache, 120W) (Tray, No Fan) - Socket Intel LGA 2011-v3",24 tháng,0,22999000,img/CPU/250_33423_hnc_intel_xeon_e5_right_facing_850x850.jpg,"- CPU này chạy được trên mainboard X99 và Dual CPU .- Tốc độ 2.0 GHz to 3.0GHz / cache 35MB / 14 Cores 28 Threads/ Socket 2011-3.- CPU Tray không hộp.- Sản xuất trên công nghệ 22nm cung cấp hiệu suất đáng kể và hiệu quả hơn thế hệ vi xử lý E5 2600 v1, v2 đời trước. Dòng E5 2683 được thiết kế với 14 cores và 28 luồng xử lý dữ liệu, có thể lên tới 28 core và 56 luồng xử lý dữ liệu khi cắm dual cpu. Đem lại hiệu xuất tuyệt vời trong các tác vụ đa nhiệm..- Dải xung nhịp từ 2.0 GHz đến 3.0 GHz đem tới hiệu suất mạnh mẽ cho dòng sản phẩm này, ta có thể sử dụng vào rất nhiều giải pháp như: Giải pháp server xử lý số liệu, Giải pháp cho các máy Workstations chuyên nghiệp cần hoạt động đa tác vụ (xử lý Video 4K, Render nội cảnh...)."
CPUI257,"CPU Intel Xeon W-2133 (3.6GHz turbo up to 3.9GHz, 6 nhân, 12 luồng, 8.25MB Cache, 140W) - Socket Intel LGA 2066",24 tháng,0,16989000,img/CPU/250_40819_hnc_intel_xeon_w_right_face_850x850.jpg,"- Dòng sản phẩm chuyên biệt dành cho máy trạm.- Phù hợp cho các phần mềm render, thiết kế.- 6 nhân & 12 luồng.- Xung nhịp: 3.6 GHz (Cơ bản) / 3.9 GHz (Boost).- Socket: LGA 2066 (C422)."
CPUI273,"CPU Intel Xeon Platinum 8180 (2.5GHz turbo up to 3.8GHz, 28 nhân, 56 luồng, 38.5MB Cache, 205W) - Socket Intel LGA 3647",24 tháng,0,319989000,img/CPU/250_40835_hnc_intel_xeon_platium_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 28 nhân & 56 luồng.- Xung nhịp: 2.5GHz (Cơ bản) / 3.8GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUA208,"CPU AMD Athlon 220GE (3.4GHz, 2 nhân 4 luồng, 4MB Ccahe, Radeon Vega 3, 35W) - Socket AMD AM4 ",24 tháng,0,1349000,img/CPU/250_45670_hnc_athlon_right_facing_850x850.jpg,"- AMD Ryzen Athlon 220GE .- 2 nhân 4 luồng, xung nhịp 3.4 GHz .- Đồ họa tích hợp Radeon Vega 3 .- DDR4 2667, Dual Channel .- Socket AM4."
CPUI344,"CPU Intel Xeon Gold 6242 (2.8GHz turbo up to 3.9GHz, 16 nhân, 32 luồng, 22 MB cache, 150W) - Socket Intel LGA 3647",24 tháng,0,71799000,img/CPU/250_49352_hnc_intel_xeon_gold_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 12 nhân & 24 luồng.- Xung nhịp: 2.8GHz (Cơ bản) / 3.9GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUI401,"CPU Intel Xeon W-1250 (3.3 GHz turbo up to 4.7 GHz, 6 nhân 12 luồng, 12MB Cache, 80W) - Socket Intel LGA 1200",24 tháng,7999000,7499000,img/CPU/250_53880_intel_xeon_w.jpg,
CPUI212,"CPU Intel Xeon E5-2673 V3 (2.4GHz turbo up to 3.2GHz, 12 nhân 24 luồng, 30MB Cache, 105W) (Tray) - Socket Intel LGA 2011-v3 ",24 tháng,0,15999000,img/CPU/250_34093_hnc_intel_xeon_e5_right_facing_850x850.jpg,
CPUI258,"CPU Intel Xeon W-2155 (3.3GHz turbo up to 4.5GHz, 10 nhân, 20 luồng, 13.75MB Cache, 140W) - Socket Intel LGA 2066",24 tháng,0,40989000,img/CPU/250_40820_hnc_intel_xeon_w_right_face_850x850.jpg,"- Dòng sản phẩm chuyên biệt dành cho máy trạm.- Phù hợp cho các phần mềm render, thiết kế.- 10 nhân & 20 luồng.- Xung nhịp: 3.3 GHz (Cơ bản) / 4.5 GHz (Boost).- Socket: LGA 2066 (C422)."
CPUI274,"CPU Intel Xeon E5-2660 V4 (2.0GHz turbo up to 3.2GHz, 14 nhân 28 luồng, 35MB Cache, 105W) - Socket Intel LGA 2011-v3 ",24 tháng,0,39999000,img/CPU/250_41048_hnc_intel_xeon_e5_right_face_850x850.jpg,"- Tiến trình sản xuất 14 nm.- 14 nhân, 28 luồng, xung nhịp cơ bản 2.0 GHz, xung nhịp Boost tối đa 3.2 GHz.- Hỗ trợ RAM DDR4.- Không kèm quạt tản nhiệt."
CPUI325,"CPU Intel Xeon E-2226G (3.4GHz turbo up to 4.7GHz, 6 nhân, 6 luồng, 12 MB Cache, 80W) - Socket Intel LGA 1151-v2",24 tháng,0,8489000,img/CPU/250_48416_hnc_intel_xeon_e_coffee_lake_right_facing_850x850.jpg,"- Dòng sản phẩm chuyên biệt dành cho máy trạm giá rẻ.- Phù hợp cho các phần mềm render, thiết kế.- 6 nhân & 6 luồng.- Xung nhịp: 3.4 GHz (Cơ bản) / 4.8 GHz (Boost).- Socket: LGA 1151v2 (C246)."
CPUI345,"CPU Intel Xeon Gold 6252 (2.1GHz turbo up to 3.7GHz, 24 nhân, 48 luồng, 35.75 MB Cache, 150W) - Socket Intel LGA 3647",24 tháng,0,103699000,img/CPU/250_49353_hnc_intel_xeon_gold_right_facing_850x850.jpg,- Dòng sản phẩm chuyên biệt dành cho server/máy trạm.- 24 nhân & 48 luồng.- Xung nhịp: 2.1GHz (Cơ bản) / 3.7GHz (Boost).- Socket: LGA 3647.- Hỗ trợ RAM ECC.
CPUA235,"CPU AMD EPYC 7F72 (3.2GHz turbo up to 3.7GHz / 192MB / 24 Cores, 48 Threads / 240W / Socket SP3)",24 tháng,79999000,75999000,img/CPU/250_54267_amd_epyc_7002_series_box.jpg,
CPUI213,"CPU Intel Xeon E5-2696 V3 (2.3GHz turbo up to 3.6GHz, 18 nhân 36 luồng, 45MB Cache, 145W) - Socket Intel LGA 2011-v3",24 tháng,0,49999000,img/CPU/250_34094_hnc_intel_xeon_e5_right_facing_850x850.jpg,
CPUI259,"CPU Intel Xeon W-2195 (2.3GHz turbo up to 4.3 GHz, 18 nhân, 36 luồng, 24.75MB Cache, 140W) - Socket Intel LGA 2066",24 tháng,0,71989000,img/CPU/250_40821_hnc_intel_xeon_w_right_face_850x850.jpg,"- Dòng sản phẩm chuyên biệt dành cho máy trạm.- Phù hợp cho các phần mềm render, thiết kế.- 18 nhân & 36 luồng.- Xung nhịp: 2.3 GHz (Cơ bản) / 4.3 GHz (Boost).- Socket: LGA 2066 (C422)."
