,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
125,KBLP078,Bàn phím cơ Leopold FC900R PD White Grey Cherry Red switch,24 tháng,0,3399000,img/KEY_BOARD/250_40646_ban_phim_leopold_fc900r_pd_pbt_doubleshot_red_switch_white_grey_0000_1.jpg,"['- Thương hiệu bàn phím cơ lâu đời đến từ Hàn Quốc\r', '- Keycap chất liệu PBT Doubleshot siêu bền \r', '- Sử dụng 100% Switch Cherry chất lượng cao nhất được chọn lọc kĩ càng\r', '- Không có hệ thống đèn Led, nhưng tối ưu tốt cảm giác gõ\r', '- Dây cáp Mini-USB có thể tháo rời thuận tiện\r']"
126,KBIK030,Bàn phím cơ iKBC CD87 PBT Cherry Red Switch,24 tháng,1649000,1499000,img/KEY_BOARD/250_41605_keyboard_ikbc_cd87_pbt_cherry_red_switch_0001_1.jpg,"['- Phiên bản rút gọn của iKBC CD108 bán rất chạy tại HANOICOMPUTER\r', '- Loại bỏ khu vực phím số tiết kiệm diện tích trên mặt bàn \r', '- Sử dụng 100% Switch Cherry MX chất lượng cao\r', '- Nổi bật với chất liệu keycap nhựa PBT cho cảm giác gõ rất tốt\r', '- Sự lựa chọn tuyệt vời cho các game thủ có chi phí đầu tư hạn hẹp']"
127,KBGI029,Bàn phím cơ GIGABYTE AORUS K7 RGB - Cherry Red Switch,24 tháng,0,2790000,img/KEY_BOARD/250_42763_gigabye_aorusk7.jpg,"['- Bàn phím GIGABYTE AORUS K7 RGB\r', '- Sử dụng switch Cherry MX cho độ bền cao\r', '- Led RGB với tính năng RGB Fusion đồng bộ với các linh kiện khác của Gigabyte\r', '- Đầy đủ phím chức năng Multimedia\r', '- Tính năng Anti-Ghosting']"
128,KBCS052,Bàn phím cơ Corsair K70 RGB MK2 Mechanical Cherry MX Red,24 tháng,3799000,3499000,img/KEY_BOARD/250_43020_keyboard_corsair_k70_rgb_mk_2_mechanical_cherry_mx_red_0000_1.jpg,"['- Phiên bản nâng cấp và thay thế cho Corsair K70 RGB\r', '- Sử dụng Switch Cherry MX RGB chất lượng cao cấp nhất\r', '- Hệ thống Led RGB 16,8 triệu màu tùy chỉnh qua Driver CUE*\r', '- Toàn bộ bề mặt bằng nhôm xước, vật liệu chế tạo máy bay\r', '- Hệ thống nút và cuộn Multimedia tiện lợi\r']"
129,KBMI001,Bàn phím Microsoft Natural Ergonomic 4000 - B2M-00009 ,24 tháng,1389000,1299000,img/KEY_BOARD/250_48851_ban_phim_microsoft_natural_ergonomic_4000_b2m_00009_1.jpg,"['- Bàn phím Microsoft Natural Ergonomic 4000\r', '- Thiết kế công thái học đặc biệt\r', '- Tích hợp nâng tay tuỳ chọn độ dốc\r', '- Đầy đủ phím Multimedia tích hợp']"
130,KBDA028,Bàn phím cơ Dareu EK87 Mechanical Blue Switch 87 Black,24 tháng,689000,599000,img/KEY_BOARD/250_46296_keyboard_dareu_ek87_mechanical_blue_switch_87_black_1.jpg,"['- Bàn phím Dareu EK87 \r', '- Phiên bản thay thế cho DK87\r', '- Thiết kế 87 phím gọn nhẹ\r', '- Sử dụng D Switch độc quyền DareU\r', '- Đèn led đỏ']"
131,KBED022,Bàn phím cơ E-Dra EK387 Pro Mechanical Gaming Outemu Brown switch Black Gray USB,24 tháng,1099000,949000,img/KEY_BOARD/250_51206_ban_phim_co_e_dra_ek387_pro_mechanical_gaming_outemu_brown_switch_black_gray_usb.jpg,"['- Bàn phím cơ E-Dra EK387 Pro Mechanical Gaming Outemu Brown switch\r', '- Thiết kế 87 phím nhỏ gọn\r', '- Sử dung switch Outemu cho độ bền cao\r', '- Keycap PBT Doubleshot']"
132,KBVM038,Bàn phím cơ Varmilo Numpad VA21M Sakura - Mechanical Cherry Red Switch,24 tháng,1599000,1109000,img/KEY_BOARD/250_48465_ban_phim_co_varmilo_numpad_va21m_sakura_mechanical_cherry_red_switch_0000_1.jpg,"['- Bàn phím cơ Varmilo Numpad VA21M Sakura\r', '- Phiên bản đặc biệt Sakura mang phong cách hoa anh đào Nhật Bản\r', '- Cụm phím số với chức năng nhập số liệu, hỗ trợ cho các loại bàn phím Tenkeyless và 60%,v..v..\r', '- Keycap PBT Dye-sub bền bỉ\r', '- Sử dung Switch Cherry MX tuổi thọ lâu dài và cho cảm giác gõ rất tốt\r']"
133,KBBJ001,Bàn phím cơ BJX KM9 Fullsize Mechanical Blue Switch Led USB,24 tháng,0,799000,img/KEY_BOARD/250_51073_ban_phim_co_bjx_km9_fullsize_mechanical_blue_switch_led_usb_1.jpg,"['- Thương hiệu cao cấp đến từ Mỹ\r', '- Bàn phím cơ full 104 phím, sử dụng switch Kailh LH danh tiếng với Led Blue Gaming đa hiệu ứng ánh sáng\r', '- Độ bền lên đến 50 triệu lần nhấn\r', '- Tích hợp Chức năng Anti-ghosting, Gaming mode tắt phím Windows, Điều chỉnh macro ngay trên phím\r', '- Bảo hành 25 tháng đổi mới trong suốt thời gian bảo hành']"
134,KBAK088,Bàn phím AKKO ACG84 Dragon Ball Super Goku - Cherry Switch Blue,24 tháng,2789000,2149000,img/KEY_BOARD/250_54624_ban_phim_akko_acg84_dragon_ball_super_goku_cherry_switch_blue_0003_4.jpg,"['- Bàn phím AKKO ACG84 Dragon Ball Super Goku\r', '- Model: 3084 (84 keys)\r', '- Kết nối: USB Type C, có thể tháo rời\r', '- Hỗ trợ NKRO\r', '- Keycap: PBT Dye-Subbed, OEM profile\r']"
