Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
VGIN079,"Card màn hình INNO3D Geforce RTX 2080 Ti iChill FROSTBITE (11GB GDDR6, 352-bit, HDMI+DP+USB-C, 2x8-pin)",24 tháng,0,30999000,img/VGA/250_46453_inno3d_geforce_rtx_2080_ti_ichill_frostbite_01.jpg,"- Chipset Nvidia RTX2080 Ti (Turing) with CUDA cores: 4352.- Boost Clock: 1695 Mhz.- Memory specs: Memory Clock: 14 Gbps, Memory Type: GDDR6, Memory Interface Width: 352-bit, Memory Bandwidth: 616 GB/sec.- Cổng kết nối: 1x HDMI 2.0b, 3x DisplayPort 1.4, 1x USB-C and Virtual-link.- Yêu cầu nguồn công suất thực tối thiểu 650W."
VGGL088,"Card màn hình GALAX GTX 1660 Super (1 Click OC)-(60SRL7DSY91S) - (6GB GDDR6, 192-bit, DVI+ HDMI+DP, 1x8-pin) ",24 tháng,6399000,5999000,img/VGA/250_49713_galax_rtx_2060_super__1_click_oc__black__01.jpg,- Phiên bản GTX 1660 Super giá rẻ của Galax.- Xung nhân tối đa: 1785 MHz.- Bộ nhớ: 6GB GDDR6.- Cổng kết nối: DisplayPort x 3/HDMI 2.0b x 1 .- Đèn LED RGB.
VGZT086,"Card màn hình ZOTAC RTX 2070 Super AMP Extreme (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin+1x6-pin)",24 tháng,0,15999000,img/VGA/250_50143_zotac_gaming_geforce_rtx_2070_super_amp_extreme_1.jpg,- Phiên bản RTX 2070 Super cao cấp của Zotac.- Bộ nhớ GDDR6.- Xung nhịp ép xung sẵn cao.- Tản IceStorm 2.0.- Backplate kim loại.
VGAS527,"Card màn hình ASUS DUAL RX 5500 XT-O8G EVO (8GB GDDR6, 128-bit,HDMI+DP, 1x8-pin)",24 tháng,0,6599000,img/VGA/250_51854_asus_radeon_rx_5500_xt_dual_o8g_evo.jpg,"- Chipset: Radeon RX 5500 XT.- Bộ nhớ: 8Gb GDDR6/ 128 Bits.- Cổng giao tiếp: 1 x HDMI, 3 x DisplayPort."
VGAS539,"Card màn hình Asus ROG-STRIX-RTX3090-24G-GAMING (24GB GDD6X, 384-bit, HDMI +DP, 3x8-pin)",24 tháng,0,53790000,img/VGA/250_55066_card_man_hinh_asus_rog_strix_rtx3090_24g_gaming_24gb_gdd6x_384_bit_hdmi_dp_3x8_pin_001.jpg,"- Dung lượng bộ nhớ: 24Gb GDDR6X.- 10496 CUDA Cores.- Core Clock: 1725 MHz (Boost Clock).- Kết nối: DisplayPort 1.4a, HDMI 2.1.- Nguồn yêu cầu: 850W."
VGGI458,"Card màn hình GIGABYTE AORUS RX5700 XT 8G (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",36 tháng,0,12599000,img/VGA/250_52511_aorus_radeon____rx_5700_xt_8g.jpg,- Nhân đồ họa: AMD Radeon RX 5700 XT.- Bộ nhớ: 8GB GDDR6 ( 256-bit ).- GPU clock Up to 1905 MHz GPU Boost Clock 1755 MHz (Game Clock) 1605 MHz (Base Clock).- Nguồn phụ: 2 x 8-pin.
VGGI469,Card màn hình Gigabyte RTX 3090TURBO-24GD,24 tháng,0,47999000,img/VGA/250_55048_card_man_hinh_gigabyte_rtx_3090turbo_24gd__01.jpg,"- Dung lượng bộ nhớ: 24Gb GDDR6X.- 10496 CUDA Cores.- Core Clock:.- Kết nối: DisplayPort 1.4a, HDMI 2.1.- Nguồn yêu cầu: 750W."
VGSP044,"Card màn hình SAPPHIRE NITRO+ Radeon RX 6800 XT OC SE GAMING 16GB (16GB GDDR6, 256-bit, HDMI, 2x8-pin)",24 tháng,0,23799000,img/VGA/250_56494_card_man_hinh_sapphire_nitro_radeon_rx_6800_xt_oc_se_gaming_16gb_11.jpg,- Card đồ họa kiến trúc RDNA 2 của AMD.- Bộ nhớ: 16GB GDDR6.- Hỗ trợ Ray Tracing.- Kiến trúc 7nm.
VGLE037,VGA Card LEADTEK nVidia Quadro P2000 5GB GDDR5,24 tháng,0,11199000,img/VGA/250_35352_p2000.jpg,
VGSP036,"Card màn hình SAPPHIRE  Pulse RX 5700 (8GB GDDR6, 256-bit, HDMI+DP)",24 tháng,0,9999000,img/VGA/250_48257_sapphire_pulse_rx_5700___8gb_01.jpg,- GPU Navi được mong chờ của AMD.- Xung nhân: lên đến 1750 MHz.- Bộ nhớ: 8GB/256 bit GDDR6.- Số nhân xử lý đồ họa: 2560.- Tản Dual-X.
