Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
PCMD010,Trọn bộ tản nhiệt nước PC Thermaltake Core P3 (Lắp ráp theo yêu cầu),24 tháng,0,11433000,img/FAN/250_41896_modding_pc_thermaltake_core_p3_ht_08_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
PCMD028,Trọn bộ tản nhiệt nước PC Corsair 570x (Lắp ráp theo yêu cầu),24 tháng,0,12382000,img/FAN/250_43690_modding_pc_corsair_570x_ht_25_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
FANC547,Tản nhiệt nước Custom Freezemod Elite RGB kit ( Intel LGA 115x - 20xx l AMD AM4 ),24 tháng,2499000,2299000,img/FAN/250_50304_,- Freezemod Elite RGB là bộ sản phẩm tản nhiệt nước Custom ống cứng dành cho các khách hàng yêu cầu một hệ thống tản nhiệt mạnh mẽ cũng như vẻ đẹp xứng tầm với hệ thống led RGB tích hợp. .- .- Miễn phí lắp đặt tại 1 trong các showroom của HANOICOMPUTER .- Miễn phí giao hàng nội thành Hà Nội và Hải Phòng ( giao hàng tại địa phương khác khách hàng vui lòng gặp kinh doanh để biết thêm chi tiết ).
FANB091,EK-Velocity sTR4 D-RGB - Nickel + Plexi,24 tháng,0,3249000,img/FAN/250_46177_ek_velocity_str4_d_rgb___nickel_plexi_0001_2.jpg,"- Phiên bản đế tản nhiệt CPU dành riêng cho CPU AMD TR4 THREADRIPPER.- Với cấu trúc bề mặt tiếp xúc rộng, bao phủ toàn bộ bề mặt của CPU THREADRIPPER, đem lại khả năng làm mát cực mạnh và đồng đều trên toàn bộ các nhân của các dòng CPU đầu bảng tới từ AMD này.."
FANB096,EK-Velocity Strike RGB - Black Nickel + Black,24 tháng,0,4089000,img/FAN/250_52393_ek_velocity_strike_rgb___black_nickel___black_0002_1__2_.jpg,"- Sản phẩm thuộc dòng block cao cấp EK-Velocity hàng đầu của hãng đem tới hiệu suất cao cùng độ hoàn thiện đỉnh cao..- Thiết kế với đường cắt chéo độc đáo, khi phối cùng các linh kiện có tông màu đen sẽ tạo nên sự kết hợp hoàn hảo, tinh tế..- Block bằng kim loại cho độ chắn chắn và liền khối cao, cực kỳ phù hợp cho các bộ máy cao cấp.."
FAVG098,EK-Vector Trio RTX 2080 Ti Backplate - Nickel,24 tháng,0,1469000,img/FAN/250_46108_ek_vector_trio_rtx_2080_ti_backplate___nickel_0001_1.jpg,
RADI016,Radiator Thermaltake Pacific R240 (CL-W009-AL00BL-A),24 tháng,0,1199000,img/FAN/250_33069_radiator_thermaltake_pacific_r240__cl_w009_al00bl_a__0002_1__1_.jpg,- Radiator giải nhiệt cho nước làm mát.- Kích thước 240mm tương đương với 2 quạt 120mm.
PUMP071,EK-XRES 140 Revo D5 RGB PWM (incl. sleeved pump),24 tháng,0,5099000,img/FAN/250_40748_ek_xres_140_revo_d5_rgb_pwm__incl__sleeved_pump__0001_1__2_.jpg,
PUMP091,EK-Quantum Kinetic FLT 120 DDC PWM D-RGB - Plexi,24 tháng,0,5619000,img/FAN/250_49607_ek_quantum_kinetic_flt_120_ddc_pwm_d_rgb_plexi_0001_2.jpg,"- EK-Quantum Kinetic FLT DDC hoàn toàn mới (FLT)! Kinetic mới là một phần của dòng sản phẩm Quantum EK đi kèm led D-RGB và bơm DDC chính hãng! Mỗi sản phẩm đều tương thích lỗ lắp quạt tiêu chuẩn 120mm để linh hoạt tối đa trong quá trình lắp đặt. Bình chứa nước được trang bị tổng cộng 6 cổng G1 / 4“ để người dùng có thể chọn các thiết lập tối ưu nhất cho hệ thống làm mát của họ..- EK® Quantum - Thiết kế & Hiệu suất.- Kinetic combo là một phần của EK Quantum, dòng sản phẩm nhấn mạnh tối giản, thiết kế thanh lịch, và hiệu suất. Dành cho những ai muốn nổi bật!."
TANK053,Tank Bykski T-Virus Red 180mm. ,24 tháng,0,549000,img/FAN/250_35649_bykski_t_virus_0002_3.jpg,- Tank chứa nước dành cho tản nhiệt nước Custom.- Tank có chiều cao 180mm.
NUEK013,EK-CryoFuel Solid Azure Blue (Premix 1000mL) R2.0,24 tháng,729000,629000,img/FAN/250_45826_ek_cryofuel_solid_azure_blue__premix_1000ml__r2_0_0002_1__2_.jpg,- Dung dịch tản nhiệt chuyên dụng loại pha sẵn 1000mL.- (KHÔNG CẦN PHA THÊM NƯỚC CẤT).
FITT191,EK-AF Ball Valve (10mm) G1/4 - Nickel,24 tháng,0,499000,img/FAN/250_37468_fitting_ek_af_ball_valve__10mm__g14___nickel_0002_1__1_.jpg,"- EK-AF Ball Valve is adapter fitting with 2 x female G1/4"" BSP threads, useful for making a drain point in your system. It features a valve handle that can seal off the flow of the liquid inside the loop.."
FITT258,EK-Torque HTC-12 - Black,24 tháng,0,199000,img/FAN/250_47198_ek_torque_htc_12_0001_1__1_.jpg,"- Fit ống cứng 12 mm mới của EK được thiết kế để sử dụng với các ống rắn như Acrylic và PETG. Với thiết kế nổi bật và đồng nhất, cũng như không chèn logo trên sản phẩm mang lại vẻ đẹp cao cấp. Chúng có thể được bổ sung bởi các vòng màu có thể hoán đổi cho nhau ( ban riêng ), và là một lựa chọn lý tưởng cho bất kỳ ai cũng như là một kết hợp hoàn hảo với các sản phẩm dòng EK-Quantum.."
FITT253,EK-AF Classic Angled 45° - Nickel,24 tháng,0,179000,img/FAN/250_46715_fitting_ek_af_classic_angled_45_____nickel_0000_1.jpg,
FITT184,EK-AF Angled 90° G1/4 Nickel,24 tháng,0,239000,img/FAN/250_37461_ek_af_angled_90___g14_nickel_0000_1.jpg,"- EK-AF (Adapter Fitting) is a revolvable angled (90°) adapter fitting with G1/4"" threads.."
FITT317,EK-Torque HTC-16 Color Rings Pack - Blue (10pcs),24 tháng,0,369000,img/FAN/250_49663_ek_torque_htc_16_color_rings_pack___blue__10pcs__0000_1__2_.jpg,- EK-Torque HTC 16 Color Rings Pack là các vòng màu thay đổi dành cho fitting 16mm mới của EK được thiết kế để sử dụng với ống cứng OD 14mm như Acrylic và PETG. Chúng được làm bằng nhôm anode.
HHTL373,EK-Torque HTC-16 Color Rings Pack - Gold (10pcs) (HÀNG THANH LÝ),24 tháng,430000,119000,img/FAN/250_54365_49660_ek_torque_htc_16_color_rings_pack___gold__10pcs__0000_1__2_.jpg,- EK-Torque HTC 16 Color Rings Pack là các vòng màu thay đổi dành cho fitting 16mm mới của EK được thiết kế để sử dụng với ống cứng OD 14mm như Acrylic và PETG. Chúng được làm bằng nhôm anode.
ONGT024,EK-HD Tube 10/12mm 500mm (2 pcs),24 tháng,0,249000,img/FAN/250_37484_ekhd_500mm_1_800.jpg,- EK-HD Tube is solid type extruded acrylic tubing intended for use with EK-HD push-in adapters and EK-HDC series compression fittings. The tubing may be heat treated to achieve certain bends..- .- For expert users only!.
CABL176,Cáp nguồn Nối Dài 8 pin CPU 30cm màu Vàng / Đen,24 tháng,0,129000,img/FAN/250_26900_c__p_ngu___n_n___i_d__i_8_pin_cpu_30cm_m__u_v__ng____en.jpg,
AIEK011,EK-Pro Manifold 2CPU 4GPU - Acetal,24 tháng,0,2999000,img/FAN/250_51378_ek_pro_manifold_2cpu_4gpu_acetal_1.jpg,"- EK-Pro Manifold là giải pháp điều hướng và phân tách nước cho các block trong hệ thống tản nhiệt nước. Nó đảm bảo việc phân tách nước hoàn hảo và đều đặn bằng cách sử dụng các cổng G1/4"" phổ thông. Có 2 phiên bản bao gồm 2CPU 2GPU hỗ trợ tối đa 2 CPU và 2 GPU như chính tên gọi trong setup tiếp nối hoặc song song. Phiên bản còn lại hỗ trợ 2 CPU và 4 GPU theo setup song song hoặc bán song song."
PUMP029,Pump Bykski XPH-PA ( Pump Only ),24 tháng,0,399000,img/FAN/250_33390_pump_bykski_xph_pa_pump_only.jpg,
FITT160,Fitting Bitspower OD14 Silver Shining,24 tháng,0,139000,img/FAN/250_36813_bitspower_od14_silver_shining_0000_1.jpg,
FITT370,EK-Quantum Torque 6-Pack STC 10/13 - Nickel,24 tháng,1029000,939000,img/FAN/250_53065_ek_quantum_torque_6_pack_stc_1013___nickel_0001_1__1_.jpg,- Fit cắm ống mềm thuộc dòng sản phẩm Quantum cao cấp của EK.- Thiết kế độc đáo cùng độ hoàn thiện tinh xảo tuyệt vời.- Có khả năng tùy biến bằng cách lắp thêm các vòng Ring có màu sắc tùy chọn.- Tương thích với nhiều loại ống khác nhau..- Phù hợp với các size ống mềm 10/13.
FITT095,Fitting Bykski Adapter 90* Male - Female Rotary Silver Shining ,24 tháng,0,89000,img/FAN/250_33351_fitting_bykski_adapter_90_male_female_rotary_silver_shining_1.jpg,
FITT150,Fitting Bitspower Extend 20mm Silver Shining. ,24 tháng,0,129000,img/FAN/250_36205_bitspower_extend_20mm_silver_shining_0000_1.jpg,
FANC718,Tản nhiệt khí Noctua NH-U12S Chromax Black,24 tháng,2399000,1999000,img/FAN/250_51055_nh_u12s_chromax_black_1_1.jpg,- Tản nhiệt cao cấp đến từ thương hiệu Noctua đem lại hiệu suất tuyệt vời.- Phiên bản đặc biệt với tông màu đen mờ tạo nên sự sang trọng cho bộ máy.
FANC669,Fan CPU Noctua NH-U14S,24 tháng,2189000,1949000,img/FAN/250_47791_fan_cpu_noctua_nh_u14s_0003_1__1_.jpg,- Mẫu tản nhiệt đến từ thương hiệu nổi tiếng Noctua.- Hiệu năng tản nhiệt cao cấp.- Sử dụng quạt 140mm cho lượng gió lớn và độ tồn tối thiểu.
FANC765,Tản nhiệt khí ID-Cooling CPU SE-207 Black,24 tháng,1199000,1089000,img/FAN/250_53823_id_cooling_cpu_se_207_black_0003_1__1_.jpg,"- Tản nhiệt dạng tháp đôi với tông màu đen hoàn toàn.- Phần nắp che phía bên trên, 2 quạt thổi áp lực cao.- Hỗ trợ ram cao 35mm.- Bề mặt tiếp xúc làm từ đồng tinh khiết.- Hiệu suất cao cấp với 7 ống dẫn nhiệt."
FANA442,Fan Case Corsair LL140 RGB 140mm Dual Light Loop RGB LED Single Pack,24 tháng,0,1089000,img/FAN/250_38916_fan_case_corsair_ll140_rgb_140mm_dual_light_loop_rgb_led_single_pack_0003_4.jpg,- Fan Size 140mm x 25mm.- LED Color RGB.- Speed 600 - 1300 +/- 10% RPM..
FANA558,Fan Case Xigmatek GALAXY III ESSENTIAL (BX120 ARGB x 3) ,12 tháng,759000,699000,img/FAN/250_53028_xigmatek_galaxy_iii_essential_bx120_argb_en45433_hub_fan_pack_x3_controller_power_hub_11112.jpg,"- Bộ 3 quạt đi kèm controller với khả năng tùy chỉnh thông qua điều khiển hoặc đồng bộ với mainboard..- 7 cánh quạt trong suốt, bên trong trang bị led ARGB cho hiệu ứng ánh sáng độc đáo..- Tốc độ quạt 600-1200 RPM."
FANA576,Fan case Xtech LED RGB RAINBOW VA01-VA10,12 tháng,89000,69000,img/FAN/250_56315__xtech_led_rgb_rainbow_va01_va10__2_.jpg,"- Kích thước quạt: 120.00 x 120.00 x 25.00 mm.- Tốc độ quạt: 1100 ± 10% RPM.- Lưu lượng gió: 33,5CFM."
KEOT052,Keo Tản Nhiệt noctua NT-H1-10G,24 tháng,399000,349000,img/FAN/250_53588_nt_h1_10g_0002_1__1_.jpg,
PCMD031,Trọn bộ tản nhiệt nước PC Thermaltake Core P5 (Lắp ráp theo yêu cầu),24 tháng,0,14494000,img/FAN/250_43807_modding_pc_thermaltake_core_p5_ht_28_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
FANC534,Tản nhiệt NZXT Kraken X62 RGB,24 tháng,4490000,3699000,img/FAN/250_38087_tan_nhiet_nxzt_kraken_x62_rgb_0002_7.jpg,"- Dimensions Radiator: 315 x 143 x 30mm.- Pump: 80 x 80 x 52.9mm.- Material(s) Aluminum, copper, plastic, ultra-low evaporation rubber, nylon sleeving.- Weight 1.29kg.- CPU Socket Support ."
FANC550,Tản nhiệt nước CPU Cooler Master MasterLiquid lite 240,24 tháng,1549000,1399000,img/FAN/250_45733_tan_nhiet_nuoc_cpu_cooler_master_masterliquid_lite_240_0003_2.jpg,
FANC730,Tản nhiệt nước EK-AIO 360 D-RGB,24 tháng,0,4699000,img/FAN/250_51267_ek_aio_360_drgb_3.jpg,- Hiệu năng tản nhiệt thuộc top đầu.- Bơm và quạt sử dụng chân cắm 4 pin PWM.- Trang bị đèn led Digital RGB 5v với chân cắm 3 pin tương thích với đa số các hệ thống hiện nay.
CABL497,Dây nguồn nối dài 24pin RGB Ambino Rainpow (Kèm hub điều khiển / Hỗ trợ Aurasync - RGB Fusion - Mystic light),24 tháng,0,599000,img/FAN/250_50044_day_nguon_noi_dai_24pin_rgb_ambino_rainpow_kem_bo_dieu_khien_ho_tro_aurasync_rgb_fusion_mystic_light_5.jpg,"- Dây nguồn nối dài RGB RainPow 24Pin dành cho Mainboard được trang bị dây dẫn ánh sáng. Dàn máy của bạn sẽ trở lên vô cùng lung linh, ngập tràn màu sắc..- Đặc biệt tương thích với tất cả các PSU ATX có sẵn trên thị trường và cách thức lắp đặt rất đơn giản, đem đến cho góc máy tính của bạn trở nên sinh động, đẹp mắt, tạo sự độc đáo và thể hiện cá tính riêng của bạn.."
PCMD011,Trọn bộ tản nhiệt nước PC NZXT H700i (Lắp ráp theo yêu cầu),24 tháng,0,24044000,img/FAN/250_41976_modding_pc_nzxt_h700i_ht_09_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
PCMD029,Trọn bộ tản nhiệt nước PC LianLi O11 DYNAMIC  (Lắp ráp theo yêu cầu),24 tháng,0,39003000,img/FAN/250_43694_modding_pc_lianli_o11_dynamic_ht_26_aqua_man_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
FANC549,Tản nhiệt nước Custom Freezemod Elite RGB kit ( LGA 115x ) - Tray,24 tháng,2599000,2299000,img/FAN/250_50305_49960_41042_tan_nhiet_nuoc_custom_freezemod_elite_rgb_kit_lga_115x_20xx_3.jpg,"- Freezemod Elite RGB là bộ sản phẩm tản nhiệt nước Custom ống cứng mang lại sự êm ái, hiệu năng cũng như vẻ đẹp thời thượng. Tất cả các sản phẩm đã được kiểm nghiệm đầy đủ về chất lượng và độ tương thích tối đa..- Bộ sản phẩm chưa bao gồm nước làm mát."
FANB013,Block CPU CZ XT,24 tháng,0,1399000,img/FAN/250_32583_block_cpu_cz_xt_0000_layer_1_copy.jpg,
FAVG113,EK-Vector RTX RE RGB - Nickel + Plexi,24 tháng,0,4299000,img/FAN/250_46235_ek_vector_rtx_re_rgb___nickel_plexi_0002_3.jpg,
FAVG099,EK-Vector Trio RTX 2080 Backplate - Nickel,24 tháng,0,1469000,img/FAN/250_46109_ek_vector_trio_rtx_2080_backplate___nickel_0001_2.jpg,
FAVG152,EK-Quantum Vector Trio RTX 2080 D-RGB - Nickel + Plexi ,24 tháng,4999000,4499000,img/FAN/250_54001_ek_quantum_vector_trio_rtx_2080_d_rgb___nickel___plexi___2_.jpg,"- Block nước hiệu năng cao EK-Quantum Vector Trio RTX 2080 D-RGB - Nickel + Plexi được thiết kế đặc biệt cho phiên bản MSI Gaming X Trio của card đồ họa NVIDIA® GeForce® RTX 2070Super - 2080 - 2080Super. .- Block nước sử dụng kiểu dáng mỏng đặc trưng của EK®, và nó bao phủ toàn bộ chiều dài PCB. Giải pháp làm mát cao cấp này sẽ biến card đồ họa MSI mạnh mẽ của bạn thành một phần cứng gọn gàng với logo có đèn LED RGB..- Phiên bản mới được nâng cấp lên đèn led D-RGB với hiệu ứng led chuyển động vô cùng bắt mắt."
RADI031,Radiator XSPC RX240 White,24 tháng,1949000,1749000,img/FAN/250_33286_radiator_xspc_rx240_white_0002_1__1_.jpg,
TOOL019,Gông bắt linh kiện vào Radiator 120mm ( Barrow TCBJ-G),24 tháng,0,169000,img/FAN/250_41890_gong_bat_linh_kien_vao_radiator_120mm_barrow_tcbj_g.jpg,- Gông được sử dụng để bắt bơm nước trực tiếp vào radiator 120/240/360mm.
PUMP092,EK-Classic DP Front PC-O11D D-RGB + SPC PWM,24 tháng,0,5979000,img/FAN/250_49608_ek_classic_dp_front_pc_o11d_d_rgb_spc_pwm_0004_5.jpg,"- EK-Classic Distroplate Front PC-O11D SPC PWM D-RGB - Plexi, được thiết kế đặc biệt để cung cấp giải pháp làm mát custom toàn diện cho chiếc vỏ phổ biến nhất trên thị trường, Lian Li PC-O11D. Nó thể hiện những lý tưởng EK-Classic cùng máy bơm SPC đơn giản, tiết kiệm, mang đến một giải pháp hợp lý cho tính thẩm mỹ đáng kinh ngạc..- Chỉ tương thích với Lian Li PC-O11D ( Dynamic ) !.- Sản phẩm này là một phần của Dòng sản phẩm EK Classic được đặc trưng bởi thiết kế tối giản và sạch sẽ trong khi vẫn duy trì hiệu suất hàng đầu.."
TANK054,Tank Bykski T-Virus Green 180mm. ,24 tháng,0,549000,img/FAN/250_35650_bykski_t_virus_0000_1.jpg,- Tank chứa nước dành cho tản nhiệt nước Custom.- Tank có chiều cao 180mm.
TANK092,EK-Quantum Volume FLT 240 D-RGB - Plexi,24 tháng,0,3099000,img/FAN/250_49610_ek_quantum_volume_flt_240_d_rgb___plexi_0002_1__1_.jpg,"- EK-Quantum Volume FLT hoàn toàn mới (FLT)! Đây là một phần của dòng sản phẩm bình chứa nước Quantum EK đi kèm led D-RGB! Mỗi sản phẩm đều tương thích lỗ lắp quạt tiêu chuẩn 120mm để linh hoạt tối đa trong quá trình lắp đặt. Bình chứa nước được trang bị tổng cộng 4 cổng G1 / 4“ để người dùng có thể chọn các thiết lập tối ưu nhất cho hệ thống làm mát của họ..- EK® Quantum - Thiết kế & Hiệu suất.- Volumne là một phần của EK Quantum, dòng sản phẩm nhấn mạnh tối giản, thiết kế thanh lịch, và hiệu suất. Dành cho những ai muốn nổi bật!."
NUEK015,EK-CryoFuel Power Pink (Premix 1000mL),24 tháng,729000,629000,img/FAN/250_46758_ek_cryofuel_power_pink__premix_1000ml__0001_1__3_.jpg,- Dung dịch tản nhiệt chuyên dụng loại pha sẵn 1000mL.- (KHÔNG CẦN PHA THÊM NƯỚC CẤT).
FITT192,EK-AF Ball Valve (10mm) G1/4 - Black,24 tháng,0,499000,img/FAN/250_37469_fitting_ek_af_ball_valve__10mm__g14___black_0002_1__1_.jpg,"- EK-AF Ball Valve is adapter fitting with 2 x female G1/4"" BSP threads, useful for making a drain point in your system. It features a valve handle that can seal off the flow of the liquid inside the loop.."
FITT178,EK-AF Angled 45° G1/4 Black,24 tháng,0,219000,img/FAN/250_37455_ek_af_angled_45___g14_black.jpg,"- EK-AF (Adapter Fitting) Revolvable angled adaptor (45°)  with G1/4"" threads.."
FITT251,EK-AF Classic Angled 90° - Black,24 tháng,0,179000,img/FAN/250_46713_ek_af_classic_angled_90_0000_1.jpg,
FITT183,EK-AF Angled 90° G1/4 Black,24 tháng,0,239000,img/FAN/250_37460_ek_af_angled_90___g14_black_0000_1.jpg,"- EK-AF (Adapter Fitting) Revolvable angled adaptor (90°)  with G1/4"" threads.."
FITT318,EK-Torque HTC-16 Color Rings Pack - Black (10pcs),24 tháng,0,369000,img/FAN/250_49664_ek_torque_htc_16_color_rings_pack___black__10pcs__0000_1__2_.jpg,- EK-Torque HTC 16 Color Rings Pack là các vòng màu thay đổi dành cho fitting 16mm mới của EK được thiết kế để sử dụng với ống cứng OD 14mm như Acrylic và PETG. Chúng được làm bằng nhôm anode.
HHTL374,EK-Torque HTC-16 Color Rings Pack - Purple (10pcs) (HÀNG THANH LÝ),24 tháng,430000,119000,img/FAN/250_54366_49661_ek_torque_htc_16_color_rings_pack___purple__10pcs__0001_1__1_.jpg,- EK-Torque HTC 16 Color Rings Pack là các vòng màu thay đổi dành cho fitting 16mm mới của EK được thiết kế để sử dụng với ống cứng OD 14mm như Acrylic và PETG. Chúng được làm bằng nhôm anode.
ONGT025,"EK-Tube ZMT Matte Black 15,9/9,5mm (3m RETAIL)",24 tháng,0,579000,img/FAN/250_37485_ek_tube_zmt_matte_black_15_99_5mm__3m_retail__0002_1__1_.jpg,"- EK ZMT (Zero Maintenance Tubing) is a high quality, zero maintenance industrial grade EPDM rubber tubing in stylish matte black. Excellent resistance to aging, weathering, ozone and UV!.- Internal diameter (ID): 9,5mm (3/8"") .- Outer diameter (OD): 15,9mm (5/8"").- Retail packaging - 3m per box (~10ft)."
CABL206,Cáp nguồn Nối Dài 8Pin 30cm màu Đen/ Xanh,24 tháng,199000,129000,img/FAN/250_29263_day_8pin_cpu_noi_dai_30cm_mau_den_xanh.jpg,
NUEK018,EK-CryoFuel Dye Pack,24 tháng,0,439000,img/FAN/250_48402_ek_cryofuel_dye_pack_1.png,- Dung dịch tản nhiệt chuyên dụng của EK.- (CẦN PHA THÊM NƯỚC CẤT).
FITT164,Fitting Bykski OD14 Black Nickel. ,24 tháng,0,69000,img/FAN/250_37016_fitting_bykski_od14_black_nickel_1.jpg,
FITT343,Corsair Hydro X Series XF Hardline 2-pack (90° Angled 14mm OD compression; glossy white) (CX-9052020-WW ),24 tháng,829000,729000,img/FAN/250_52185_corsair_hydro_x_series_xf_hardline_2_pack__90___angled_14mm_od_compression__glossy_white__0000_1__4_.jpg,"- Phù hợp hoàn hảo cho hệ thống làm mát Custom ống cứng của bạn, có sẵn các màu khác nhau và được trang bị sẵn đầu fit.- Sử dụng để đổi góc ống cứng 90 độ, phù hợp với các ống có đường kính 14mm."
FITT372,EK-Torque STC-10/16 Color Rings Pack - Nickel (10pcs),24 tháng,499000,430000,img/FAN/250_54003_ek_torque_stc_1016_color_rings_pack___nickel__10pcs___1_.jpg,- EK-Torque STC-10/16 Color Rings Pack là các vòng màu thay đổi dành cho fitting 10/16mm mới của EK được thiết kế để sử dụng với ống mềm OD 10-16mm. Các vòng màu này được làm bằng nhôm anode.
FITT098,Fitting Bykski Adapter 45* Male - Female Rotary Silver Shining ,24 tháng,0,89000,img/FAN/250_33707_fitting_bykski_adapter_45_male_female_rotary_silver_shining_1.jpg,"- Fitting góc chếch 45* dùng cho các góc cua từ linh kiện tản nhiệt .- Có thể xoay 360* .- Bao gồm 1 ren female G1/4 và 1 ren male G1/4 .- Sử dụng ren G1/4 phổ thông, tương thích 99% các linh kiện tản nước hiện tại .- Màu kim loại."
FITT153,Fitting Bitspower Extend 20mm Matt Black. ,24 tháng,0,149000,img/FAN/250_36208_fitting_bitspower_od14_matt_black_0000_1.jpg,
FITT081,Fitting Thermaltake Pacific 90* Dual  OD 16mm Chrome (CL-W099-CA00SL-A),24 tháng,0,429000,img/FAN/250_33076_fitting_thermaltake_pacific_90_dual_od_16mm_chrome__cl_w099_ca00sl_a__0000_1__2_.jpg,"- Fitting góc chếch 90*, dùng cho các góc cua ống thay vì uốn .- 2 đầu tích hợp sẵn fitting Compress để gắn ống.- Fitting chuyên dụng cho ống cứng, bao gồm doăng chống rò, mút ống tốt .- Thích hợp với ống OD 16mm .- Màu chrome."
FITT202,Bitspower G1/4 inch Matt Black Triple Rotary 90-Degree IG1/4 inch Extender (30X3),24 tháng,0,559000,img/FAN/250_38210_bitspower_g14_inch_matt_black_triple_rotary_90_degree_ig14_inch_extender__30x3__0000_1.jpg,
FITT117,Fitting Bykski Male-Male Rotary Luxury Gold.  ,24 tháng,0,79000,img/FAN/250_35661_tb2lgfqahflpufjy0fgxxbrbvxa___68100854.jpg,
